bpm,internal_ts,watch_timestamp,relative_timestamp,DATA ERROR
100.0,10571326000000.0,2024-07-19 14:37:17.248,1.9048748016357424,
100.0,10572327000000.0,2024-07-19 14:37:18.238,1.9048748016357424,
99.0,10573327000000.0,2024-07-19 14:37:19.238,3.9711110591888423,
98.0,10574328000000.0,2024-07-19 14:37:20.253,3.9711110591888423,
98.0,10575329000000.0,2024-07-19 14:37:21.238,5.99190616607666,
97.0,10576329000000.0,2024-07-19 14:37:22.237,5.99190616607666,
95.0,10577329000000.0,2024-07-19 14:37:23.274,8.000809907913208,
94.0,10578330000000.0,2024-07-19 14:37:24.239,8.000809907913208,
95.0,10579330000000.0,2024-07-19 14:37:25.248,9.971017837524414,
94.0,10580330000000.0,2024-07-19 14:37:26.257,9.971017837524414,
91.0,10581331000000.0,2024-07-19 14:37:27.242,11.967254877090454,
92.0,10582331000000.0,2024-07-19 14:37:28.245,11.967254877090454,
91.0,10583331000000.0,2024-07-19 14:37:29.251,13.998360872268677,
91.0,10584332000000.0,2024-07-19 14:37:30.236,13.998360872268677,
,,2024-07-19 14:37:31.236,,SR
,,2024-07-19 14:37:32.236,,SR
,,2024-07-19 14:37:33.236,,SR
,,2024-07-19 14:37:34.236,,SR
92.0,10589336000000.0,2024-07-19 14:37:35.261,19.962159395217896,
92.0,10590337000000.0,2024-07-19 14:37:36.258,19.962159395217896,
93.0,10591338000000.0,2024-07-19 14:37:37.249,21.98059916496277,
94.0,10592339000000.0,2024-07-19 14:37:38.263,21.98059916496277,
96.0,10593339000000.0,2024-07-19 14:37:39.251,23.949238300323486,
97.0,10594340000000.0,2024-07-19 14:37:40.246,23.949238300323486,
95.0,10595341000000.0,2024-07-19 14:37:41.281,26.0041184425354,
92.0,10596342000000.0,2024-07-19 14:37:42.256,26.0041184425354,
,,2024-07-19 14:37:43.256,,SR
,,2024-07-19 14:37:44.256,,SR
,,2024-07-19 14:37:45.256,,SR
,,2024-07-19 14:37:46.256,,SR
84.0,10601345000000.0,2024-07-19 14:37:47.275,31.99618148803711,
82.0,10602346000000.0,2024-07-19 14:37:48.253,31.99618148803711,
84.0,10603346000000.0,2024-07-19 14:37:49.256,33.9904088973999,
85.0,10604347000000.0,2024-07-19 14:37:50.277,33.9904088973999,
,,2024-07-19 14:37:51.277,,SR
,,2024-07-19 14:37:52.277,,SR
80.0,10607349000000.0,2024-07-19 14:37:53.277,37.986083984375,
79.0,10608350000000.0,2024-07-19 14:37:54.266,37.986083984375,
