bpm,internal_ts,watch_timestamp,relative_timestamp,DATA ERROR
101.0,76763628000000,2024-06-25 07:10:35.550,3.2106566429138184,
101.0,76764630000000,2024-06-25 07:10:36.555,3.2106566429138184,
100.0,76765633000000,2024-06-25 07:10:37.555,3.2106566429138184,
97.0,76766636000000,2024-06-25 07:10:38.567,3.2106566429138184,
96.0,76767639000000,2024-06-25 07:10:39.577,3.2106566429138184,
93.0,76768642000000,2024-06-25 07:10:40.570,3.2106566429138184,
91.0,76769637000000,2024-06-25 07:10:41.573,9.2726149559021,
90.0,76770639000000,2024-06-25 07:10:42.601,9.2726149559021,
90.0,76771646000000,2024-06-25 07:10:43.587,9.2726149559021,
89.0,76772650000000,2024-06-25 07:10:44.589,9.2726149559021,
88.0,76773653000000,2024-06-25 07:10:45.597,9.2726149559021,
89.0,76774656000000,2024-06-25 07:10:46.586,9.2726149559021,
91.0,76775663000000,2024-06-25 07:10:47.593,15.318631649017334,
92.0,76776666000000,2024-06-25 07:10:48.605,15.318631649017334,
93.0,76777669000000,2024-06-25 07:10:49.597,15.318631649017334,
94.0,76778673000000,2024-06-25 07:10:50.604,15.318631649017334,
95.0,76779676000000,2024-06-25 07:10:51.624,15.318631649017334,
,76780680000000,2024-06-25 07:10:52.602,15.318631649017334,ZERO
,76781683000000,2024-06-25 07:10:53.610,21.28205370903015,ZERO
94.0,76782686000000,2024-06-25 07:10:54.617,21.28205370903015,
94.0,76783689000000,2024-06-25 07:10:55.616,21.28205370903015,
96.0,76784692000000,2024-06-25 07:10:56.620,21.28205370903015,
97.0,76785695000000,2024-06-25 07:10:57.641,21.28205370903015,
,76786698000000,2024-06-25 07:10:58.626,21.28205370903015,ZERO
,76787701000000,2024-06-25 07:10:59.624,27.334526300430294,ZERO
,76788704000000,2024-06-25 07:11:00.655,27.334526300430294,ZERO
,76789707000000,2024-06-25 07:11:01.664,27.334526300430294,ZERO
,76790710000000,2024-06-25 07:11:02.649,27.334526300430294,ZERO
,76791712000000,2024-06-25 07:11:03.655,27.334526300430294,ZERO
,76792715000000,2024-06-25 07:11:04.645,27.334526300430294,ZERO
,76793718000000,2024-06-25 07:11:05.646,33.36322593688965,ZERO
,76794721000000,2024-06-25 07:11:06.655,33.36322593688965,ZERO
,76795724000000,2024-06-25 07:11:07.654,33.36322593688965,ZERO
98.0,76796727000000,2024-06-25 07:11:08.662,33.36322593688965,
98.0,76797730000000,2024-06-25 07:11:09.678,33.36322593688965,
98.0,76798733000000,2024-06-25 07:11:10.692,33.36322593688965,
